class_id,class_name,x_center,y_center,width,height,area,aspect_ratio,file
1,weapon,0.777778,0.456019,0.271605,0.351852,0.09556476246,0.771929674976979,025799
1,weapon,0.645062,0.238426,0.29321,0.337963,0.09909413123000001,0.8675801788953229,025799
1,weapon,0.876543,0.65625,0.237654,0.30787,0.07316653698,0.7719297105921331,025799
2,military_tank,0.50703125,0.5,0.93984375,0.89296875,0.8392510986328124,1.05249343832021,015896
2,military_tank,0.25392187499999996,0.4563611111111111,0.4718984375,0.6665972222222222,0.3145661876085069,0.7079213980622981,004743
11,military_warship,0.5015625,0.54140625,0.996875,0.5765625,0.5747607421875,1.7289972899728998,024493
6,soldier,0.578125,0.53671875,0.5375,0.6671875,0.35861328125,0.8056206088992973,014550
1,weapon,0.430385,0.442536,0.700769,0.726303,0.508970627007,0.9648438737000948,025955
1,weapon,0.811923,0.18128,0.305385,0.21327,0.06512945895,1.4319172879448587,025955
2,military_tank,0.5543981481481481,0.721830985915493,0.4652777777777778,0.30985915492957744,0.14417057902973396,1.501578282828283,009267
2,military_tank,0.8842592592592593,0.4647887323943662,0.23148148148148148,0.2676056338028169,0.06194574856546687,0.865009746588694,009267
2,military_tank,0.42225536992840096,0.5609978768577495,0.1542124105011933,0.22048832271762206,0.034002035733649516,0.6994130509972273,006154
2,military_tank,0.42265625,0.48203125,0.4546875,0.7171875,0.32609619140625,0.6339869281045752,016347
2,military_tank,0.489501953125,0.4592911877394636,0.87548828125,0.6503831417624522,0.5694028189355843,1.346111584131075,008179
2,military_tank,0.18088737201365188,0.4203084832904884,0.12286689419795221,0.07969151670951156,0.0097914491520219,1.5417813497743036,010736
2,military_tank,0.38139931740614336,0.45437017994858614,0.10665529010238908,0.10025706940874037,0.010692946822604561,1.0638181499956243,010736
2,military_tank,0.6053754266211604,0.5462724935732648,0.13139931740614336,0.13624678663239073,0.0179027347622766,0.9644214051130146,010736
2,military_tank,0.8050341296928327,0.6362467866323908,0.16638225255972697,0.18637532133676094,0.03100954578555323,0.8927268447687419,010736
7,civilian_vehicle,0.5756608933454876,0.7152852529601722,0.02187784867821331,0.03444564047362755,0.0007535965099061634,0.6351412944393802,010050
3,military_truck,0.5154968094804011,0.7104413347685683,0.08751139471285324,0.10333692142088267,0.009043158118873964,0.8468550592525068,010050
0,camouflage_soldier,0.74140625,0.5671875,0.5171875,0.3796875,0.19636962890625,1.3621399176954734,000243
10,military_aircraft,0.5,0.345625,1.0,0.62125,0.62125,1.6096579476861168,019712
2,military_tank,0.4609375,0.51953125,0.8953125,0.88046875,0.788294677734375,1.0168589174800353,016421
2,military_tank,0.4313359375,0.5832777777777778,0.06782812499999999,0.08045833333333333,0.005457337890624999,0.8430217503883998,006632
2,military_tank,0.4842578125,0.7035,0.09003125,0.09779166666666667,0.008804305989583332,0.9206433745206646,006632
3,military_truck,0.5580721003134796,0.5,0.8838505747126437,1.0,0.8838505747126437,0.8838505747126437,003992
5,civilian,0.33865203761755486,0.32523906408952186,0.06845350052246604,0.1955035605289929,0.013382903082815386,0.3501394058361126,003992
6,soldier,0.2609375,0.54296875,0.21328125,0.5984375,0.127635498046875,0.35639686684073113,015128
6,soldier,0.453125,0.540625,0.20703125,0.64375,0.13327636718750002,0.3216019417475728,015128
6,soldier,0.7046875,0.534375,0.30703125,0.621875,0.19093505859374998,0.4937185929648241,015128
2,military_tank,0.3914020329477743,0.495264857881137,0.3131195233087977,0.34883720930232565,0.1092277406891155,0.8976093001518867,012874
11,military_warship,0.5015625,0.6234375,0.996875,0.54375,0.54205078125,1.8333333333333335,025000
10,military_aircraft,0.556875,0.631098,0.3525,0.164634,0.058033484999999996,2.1411130143226793,019921
10,military_aircraft,0.175313,0.266167,0.046875,0.029991,0.001405828125,1.5629688906672001,020178
2,military_tank,0.775390625,0.6467013888888888,0.0673828125,0.06944444444444445,0.004679361979166667,0.9703124999999999,008192
2,military_tank,0.55419921875,0.6623263888888888,0.0546875,0.08854166666666667,0.004842122395833334,0.6176470588235293,008192
2,military_tank,0.95361328125,0.65625,0.048828125,0.059027777777777776,0.0028822157118055555,0.8272058823529412,008192
2,military_tank,0.20947265625,0.6519097222222222,0.05859375,0.08333333333333333,0.0048828125,0.703125,008192
6,soldier,0.17765625,0.6942013888888889,0.00658203125,0.03239583333333333,0.00021323038736979167,0.20317524115755628,008192
6,soldier,0.183603515625,0.6960069444444444,0.0068359375,0.02699652777777778,0.00018454657660590279,0.25321543408360125,008192
6,soldier,0.189931640625,0.69734375,0.00734375,0.03059027777777778,0.00022464735243055554,0.24006810442678772,008192
6,soldier,0.542412109375,0.6937500000000001,0.0076953125,0.027760416666666666,0.00021362508138020832,0.2772045028142589,008192
6,soldier,0.5480078125,0.6933333333333334,0.005830078125,0.028593749999999998,0.00016670379638671873,0.20389344262295084,008192
6,soldier,0.553369140625,0.6929166666666666,0.0067578125,0.031076388888888886,0.00021000840928819443,0.21745810055865925,008192
6,soldier,0.55837890625,0.6939583333333333,0.007919921875,0.028993055555555553,0.0002296227349175347,0.27316616766467067,008192
6,soldier,0.7803515625,0.6912673611111111,0.0076953125,0.029409722222222226,0.00022631700303819447,0.2616587957497048,008192
6,soldier,0.7869921875,0.6927083333333334,0.007919921875,0.03149305555555556,0.0002494225396050347,0.25148153252480704,008192
6,soldier,0.793515625,0.6933333333333334,0.007919921875,0.03355902777777778,0.00026578487820095486,0.23599974133471285,008192
6,soldier,0.799697265625,0.6929166666666666,0.008623046875,0.031076388888888886,0.00026797315809461804,0.2774790502793296,008192
0,camouflage_soldier,0.4875,0.59375,0.721875,0.8125,0.5865234375,0.8884615384615385,001808
2,military_tank,0.07058823529411765,0.4875717017208413,0.08529411764705883,0.08604206500956023,0.007338882015521314,0.9913071895424836,010905
2,military_tank,0.4823529411764706,0.7007648183556405,0.09264705882352942,0.15105162523900573,0.013994488808907884,0.6133469843633657,010905
2,military_tank,0.4375,0.5535372848948374,0.09558823529411764,0.10133843212237094,0.009686761894050162,0.9432574916759155,010905
2,military_tank,0.5426470588235294,0.5506692160611855,0.08235294117647059,0.10133843212237094,0.008345517939489372,0.8126526082130965,010905
2,military_tank,0.9,0.48852772466539196,0.1,0.08986615678776291,0.008986615678776292,1.1127659574468085,010905
2,military_tank,0.5249453125,0.43306944444444445,0.43294531249999996,0.30606944444444445,0.13251133127170137,1.414532944593184,004970
2,military_tank,0.3633984375,0.7122777777777778,0.7267890625,0.5754305555555556,0.4182166340060764,1.2630352272452994,004964
1,weapon,0.5148,0.4504,0.9688,0.732267,0.7094202696,1.323014692728199,025772
2,military_tank,0.6060625,0.5131944444444444,0.06623437499999998,0.07361111111111111,0.004875585937499999,0.8997877358490564,018395
2,military_tank,0.42796093749999997,0.5395833333333333,0.06939062499999996,0.0763888888888889,0.005300672743055552,0.9083863636363629,018395
2,military_tank,0.27240566037735847,0.603448275862069,0.19221698113207547,0.16379310344827586,0.031483815875081325,1.1735352532274081,009298
4,military_vehicle,0.626281112737921,0.4921875,0.54099560761347,0.5716145833333334,0.30924097883113716,0.946434229264567,010911
10,military_aircraft,0.510417,0.444444,0.85,0.322222,0.2738887,2.6379328537467956,021272
2,military_tank,0.4389771801140994,0.42568542568542567,0.8779543602281988,0.7070707070707071,0.6207758102623628,1.2416783094655954,012860
11,military_warship,0.50234375,0.4359375,0.984375,0.7015625,0.6906005859375,1.4031180400890868,025014
2,military_tank,0.560546875,0.388671875,0.7578125,0.515625,0.3907470703125,1.4696969696969697,017930
2,military_tank,0.24,0.36796875,0.15294117647058825,0.2578125,0.039430147058823535,0.5932263814616756,010087
2,military_tank,0.5347058823529411,0.4359375,0.5682352941176471,0.571875,0.32495955882352945,0.9936354869816779,010087
0,camouflage_soldier,0.675,0.50234375,0.321875,0.753125,0.24241210937500002,0.42738589211618255,000294
10,military_aircraft,0.5,0.425634,1.0,0.413823,0.413823,2.4164920751142396,020144
2,military_tank,0.6001231021748051,0.4333764553686934,0.26877308165777597,0.21021992238033635,0.056501456364021464,1.278532874593605,012848
0,camouflage_soldier,0.44375,0.47109375,0.05,0.109375,0.0054687500000000005,0.4571428571428572,002483
2,military_tank,0.4859375,0.52890625,0.9515625,0.5,0.47578125,1.903125,015699
10,military_aircraft,0.561667,0.514429,0.876667,0.444166,0.389385674722,1.9737372964162048,022035
2,military_tank,0.66703125,0.6371333333333333,0.39115625,0.5762333333333334,0.22539726979166666,0.6788157285821715,004794
11,military_warship,0.50625,0.49609375,0.959375,0.8046875,0.7719970703125,1.192233009708738,024444
2,military_tank,0.48529687499999996,0.42647222222222225,0.125,0.31372222222222224,0.03921527777777778,0.39844165043385865,006183
10,military_aircraft,0.488672,0.446073,0.900781,0.390387,0.351653192247,2.307405215849913,020636
0,camouflage_soldier,0.39375,0.53125,0.7875,0.9375,0.73828125,0.84,001820
2,military_tank,0.567578125,0.4971590909090909,0.06328125,0.08522727272727272,0.005393288352272727,0.7425,007289
2,military_tank,0.0328125,0.6747159090909091,0.0640625,0.125,0.0080078125,0.5125,007289
2,military_tank,0.665234375,0.4474431818181818,0.075,0.07954545454545454,0.00596590909090909,0.9428571428571428,007289
10,military_aircraft,0.470266,0.56724,0.086521,0.187851,0.016253056371,0.4605831217294558,021528
6,soldier,0.41640625,0.525,0.3484375,0.79765625,0.277933349609375,0.4368266405484819,014593
3,military_truck,0.546619644723093,0.6184333672431332,0.6961755485893417,0.7631332655137334,0.5312747197657991,0.91225947033076,003951
0,camouflage_soldier,0.45,0.61953125,0.03359375,0.11484375,0.0038580322265624996,0.2925170068027211,002497
3,military_truck,0.4864864864864865,0.4793814432989691,0.7567567567567568,0.9329896907216495,0.7060462524380051,0.8111094519934299,010093
10,military_aircraft,0.239694,0.799,0.142952,0.119,0.017011288,1.2012773109243697,019909
10,military_aircraft,0.421709,0.60425,0.145944,0.1145,0.016710588,1.2746200873362443,019909
10,military_aircraft,0.48504,0.52775,0.143617,0.1045,0.015007976499999999,1.3743253588516746,019909
10,military_aircraft,0.598404,0.34775,0.146941,0.1115,0.0163839215,1.3178565022421524,019909
10,military_aircraft,0.716755,0.357,0.147606,0.113,0.016679477999999998,1.3062477876106193,019909
10,military_aircraft,0.784076,0.37575,0.14262,0.1095,0.01561689,1.3024657534246575,019909
10,military_aircraft,0.553702,0.23427,0.221481,0.187416,0.041509083096,1.1817614291202458,020150
10,military_aircraft,0.880587,0.237617,0.238826,0.191432,0.045718938832,1.2475761628149944,020150
2,military_tank,0.25513257575757575,0.7257744107744108,0.2183996212121212,0.12787878787878787,0.027928678833792468,1.707864336492891,006829
2,military_tank,0.729375,0.7712289562289563,0.15173295454545455,0.10432659932659932,0.015829783153504744,1.4544033403259642,006829
2,military_tank,0.5270738636363637,0.6181481481481481,0.1240340909090909,0.06752525252525253,0.008375433310376492,1.8368548990276736,006829
2,military_tank,0.10320075757575758,0.6078114478114478,0.12097537878787878,0.0637037037037037,0.007706579685746353,1.8990321088794924,006829
2,military_tank,0.516657196969697,0.4195622895622896,0.07681818181818183,0.041144781144781144,0.0031606672788490973,1.867021276595745,006829
2,military_tank,0.34093749999999995,0.415,0.05164772727272727,0.03365319865319865,0.0017381112258953164,1.534704852426213,006829
2,military_tank,0.5001197916666666,0.4933333333333333,0.04253645833333333,0.1524537037037037,0.006484840615354938,0.2790122988156696,008353
2,military_tank,0.622234375,0.6073703703703704,0.04390625,0.15611111111111112,0.0068542534722222225,0.28125,008353
2,military_tank,0.5100677083333334,0.3689351851851852,0.04047395833333333,0.1524537037037037,0.006170404851466049,0.26548360157910716,008353
2,military_tank,0.5515729166666666,0.25428703703703703,0.035671875,0.16221296296296295,0.005786440538194443,0.21990767167075748,008353
0,camouflage_soldier,0.64140625,0.50625,0.1890625,0.5421875,0.10250732421875,0.3487031700288184,001411
0,camouflage_soldier,0.31171875,0.46953125,0.1390625,0.415625,0.0577978515625,0.33458646616541354,001411
0,camouflage_soldier,0.09609375,0.440625,0.18125,0.434375,0.07873046875,0.41726618705035967,001411
0,camouflage_soldier,0.47421875,0.3859375,0.06484375,0.16484375,0.010689086914062501,0.3933649289099526,005677
0,camouflage_soldier,0.546875,0.38203125,0.04921875,0.13828125,0.0068060302734374994,0.3559322033898305,005677
0,camouflage_soldier,0.646875,0.446875,0.3234375,0.42890625,0.13872436523437498,0.7540983606557377,003206
3,military_truck,0.2619592476489028,0.3152808988764045,0.27170846394984327,0.18353932584269664,0.04986918829910888,1.4803828155210315,004569
4,military_vehicle,0.5652610441767069,0.5196267696267697,0.606425702811245,0.5823680823680824,0.35316297364490135,1.041309991346602,013015
2,military_tank,0.49622166246851385,0.4934640522875817,0.9554995801847187,0.7673202614379085,0.7331741876711502,1.2452422126768479,011164
2,military_tank,0.2490234375,0.544921875,0.498046875,0.63671875,0.31711578369140625,0.7822085889570553,017515
2,military_tank,0.771875,0.9259259259259259,0.050520833333333334,0.06388888888888888,0.003227719907407407,0.7907608695652175,008435
2,military_tank,0.7393229166666667,0.8106481481481481,0.07916666666666666,0.08981481481481482,0.007110339506172839,0.881443298969072,008435
2,military_tank,0.6044270833333333,0.6685185185185185,0.046875,0.06666666666666667,0.003125,0.703125,008435
2,military_tank,0.5533854166666666,0.5962962962962963,0.0484375,0.06296296296296296,0.0030497685185185185,0.7693014705882354,008435
2,military_tank,0.5161458333333333,0.5231481481481481,0.0328125,0.05740740740740741,0.0018836805555555555,0.5715725806451614,008435
2,military_tank,0.47578125,0.5203703703703704,0.052083333333333336,0.05092592592592592,0.002652391975308642,1.022727272727273,008435
2,military_tank,0.46875,0.4564814814814815,0.052083333333333336,0.05740740740740741,0.0029899691358024694,0.9072580645161291,008435
2,military_tank,0.41901041666666666,0.45601851851851855,0.050520833333333334,0.05648148148148148,0.002853491512345679,0.8944672131147542,008435
2,military_tank,0.48098958333333336,0.07731481481481481,0.034375,0.04814814814814815,0.0016550925925925928,0.7139423076923077,008435
2,military_tank,0.39375,0.13148148148148148,0.050520833333333334,0.04722222222222222,0.0023857060185185183,1.0698529411764706,008435
2,military_tank,0.2625,0.2601851851851852,0.03958333333333333,0.06296296296296296,0.0024922839506172838,0.6286764705882353,008435
2,military_tank,0.45822222222222225,0.490625,0.14463492063492064,0.31875,0.04610238095238095,0.4537566137566138,007706
2,military_tank,0.5489583333333333,0.5370370370370371,0.09479166666666666,0.12962962962962962,0.012287808641975307,0.7312500000000001,008421
2,military_tank,0.17838541666666666,0.7368796296296297,0.16579687499999998,0.11574074074074074,0.019189453125,1.4324849999999998,008421
6,soldier,0.6359375,0.659375,0.15,0.68125,0.1021875,0.2201834862385321,013767
0,camouflage_soldier,0.725,0.52265625,0.521875,0.94609375,0.49374267578125,0.5516102394715111,003574
0,camouflage_soldier,0.51875,0.37109375,0.1078125,0.2640625,0.02846923828125,0.4082840236686391,003574
2,military_tank,0.4971625,0.48282222222222226,0.7670499999999998,0.48484444444444447,0.371899931111111,1.5820538087817393,012479
2,military_tank,0.47421875,0.5375,0.85078125,0.63046875,0.5363909912109376,1.3494423791821561,015470
0,camouflage_soldier,0.58984375,0.5171875,0.35390625,0.76484375,0.2706829833984375,0.46271705822267617,003212
0,camouflage_soldier,0.790625,0.528125,0.33671875,0.79296875,0.26700744628906253,0.4246305418719212,003212
2,military_tank,0.7165391969407265,0.5410662824207493,0.1864244741873805,0.21902017291066284,0.04083072057129948,0.8511749018818557,010508
3,military_truck,0.6037284894837476,0.4322766570605187,0.13766730401529637,0.18155619596541786,0.024994352025831904,0.7582627697350451,010508
3,military_truck,0.7920650095602294,0.31556195965417866,0.04206500956022945,0.069164265129683,0.00290939547390636,0.6081899298916507,010508
3,military_truck,0.8245697896749522,0.28674351585014407,0.02198852772466539,0.03890489913544669,0.00085546145326508,0.5651866015154734,010508
3,military_truck,0.8432122370936902,0.2802593659942363,0.016252390057361378,0.03602305475504323,0.0005854607369366491,0.45116634799235183,010508
2,military_tank,0.69287109375,0.4921875,0.6103515625,0.33984375,0.20742416381835938,1.7959770114942528,018154
2,military_tank,0.1904296875,0.6591796875,0.380859375,0.494140625,0.18819808959960938,0.7707509881422925,018154
2,military_tank,0.428125,0.55625,0.6890625,0.74375,0.5124902343750001,0.9264705882352942,016179
6,soldier,0.5171875,0.6546875,0.60078125,0.66015625,0.3966094970703125,0.9100591715976332,015458
6,soldier,0.4203125,0.4609375,0.42421875,0.91484375,0.3880938720703125,0.4637062339880444,014746
6,soldier,0.7828125,0.5015625,0.434375,0.83359375,0.36209228515625,0.521087160262418,014746
11,military_warship,0.5,0.4625,1.0,0.925,0.925,1.081081081081081,024685
2,military_tank,0.5454068857589984,0.5100671140939598,0.36165884194053205,0.38291946308724834,0.13848620957662455,0.9444775646155337,004555
2,military_tank,0.46640625,0.5,0.84609375,0.9609375,0.813043212890625,0.8804878048780488,016151
10,military_aircraft,0.400926,0.451852,0.026543,0.014815,0.000393234545,1.7916301046236922,019262
2,military_tank,0.6055555555555555,0.6784722222222223,0.06222222222222222,0.07916666666666666,0.004925925925925926,0.7859649122807018,006342
2,military_tank,0.8455555555555555,0.10069444444444445,0.04666666666666667,0.05694444444444444,0.0026574074074074074,0.8195121951219513,006342
2,military_tank,0.2194732641660016,0.2868462757527734,0.09736632083000799,0.098256735340729,0.009566896816894604,0.9909378781247588,006424
2,military_tank,0.3272146847565842,0.347068145800317,0.10534716679968077,0.098256735340729,0.010351068687131867,1.072162294364493,006424
2,military_tank,0.5666400638467678,0.38193343898573695,0.0893854748603352,0.08874801901743265,0.007932783822787276,1.0071827613727056,006424
10,military_aircraft,0.861667,0.557037,0.276667,0.145185,0.040167898395,1.9056169714502185,019504
2,military_tank,0.4970703125,0.3974609375,0.720703125,0.416015625,0.2998237609863281,1.732394366197183,017529
10,military_aircraft,0.562848,0.329583,0.278087,0.0775,0.0215517425,3.5882193548387096,020385
2,military_tank,0.51640625,0.5708333333333333,0.13177083333333334,0.37222222222222223,0.04904803240740741,0.35401119402985076,008409
6,soldier,0.3125,0.528125,0.47890625,0.9125,0.43700195312499995,0.5248287671232876,013997
10,military_aircraft,0.520751,0.691428,0.34585,0.144206,0.049873645099999996,2.3983052022800715,022592
10,military_aircraft,0.613266,0.105521,0.064476,0.047584,0.0030680259840000002,1.3549932750504372,022592
2,military_tank,0.22315807921486153,0.5381812380344608,0.11450052576235543,0.08508615188257813,0.009742409125650825,1.3457010715488715,012451
11,military_warship,0.47890625,0.40390625,0.246875,0.7078125,0.1747412109375,0.34878587196467997,023854
6,soldier,0.36640625,0.60390625,0.5734375,0.6296875,0.36108642578125,0.9106699751861044,014034
10,military_aircraft,0.270099,0.520422,0.540199,0.403162,0.217787709238,1.3399055466537024,022586
2,military_tank,0.4513037109375,0.5185421245421244,0.72400390625,0.3592747252747253,0.2601163045157967,2.0151818519835443,005139
5,civilian,0.27783203125,0.3772673992673993,0.0326953125,0.07172161172161172,0.002344960508241758,0.4558641630490296,005139
5,civilian,0.32390625,0.376981684981685,0.05509765625,0.0975018315018315,0.005372122395833334,0.5650935515910286,005139
5,civilian,0.397490234375,0.35497435897435897,0.0463037109375,0.08182417582417582,0.003788762985061813,0.5658927874446011,005139
2,military_tank,0.06767190569744597,0.5522633136094675,0.06330058939096267,0.06903846153846153,0.004370175306029922,0.9168887599805178,006430
2,military_tank,0.4807858546168959,0.48405325443786984,0.11460707269155207,0.07724852071005917,0.008853226828332617,1.4836151118247645,006430
2,military_tank,0.5528290766208251,0.5498076923076923,0.0905893909626719,0.06739644970414202,0.006105403331744575,1.344127047646317,006430
6,soldier,0.3205795677799607,0.5661390532544378,0.01362475442043222,0.03949704142011834,0.0005381374896827519,0.34495632914652363,006430
6,soldier,0.6005697445972495,0.4959911242603551,0.01462671905697446,0.0360207100591716,0.0005268648062682369,0.40606415123263795,006430
6,soldier,0.3763888888888889,0.7037037037037037,0.19722222222222222,0.14983164983164984,0.029550130939019828,1.3162921348314605,009703
10,military_aircraft,0.559375,0.464352,0.804167,0.684259,0.550258507253,1.1752377389263422,019510
10,military_aircraft,0.475632,0.54878,0.416968,0.353659,0.147464485912,1.1790114206057247,020391
10,military_aircraft,0.559375,0.443333,0.88125,0.886667,0.7813752937499999,0.9938906038005249,021931
3,military_truck,0.5821428571428572,0.4897400820793434,0.5316326530612245,0.5034199726402189,0.26763449565872865,1.0560420363797693,010534
2,military_tank,0.7177734375,0.51416015625,0.560546875,0.4892578125,0.27425193786621094,1.1457085828343314,018168
2,military_tank,0.09341796875,0.559755859375,0.1868359375,0.25307617187500003,0.04728372383117676,0.7382596951572448,018168
2,military_tank,0.058544921875,0.121181640625,0.11708007812500001,0.12295898437500001,0.014396047496795657,0.9521880708442538,018168
2,military_tank,0.27078125,0.2150390625,0.15018554687499996,0.09988281249999997,0.015000954818725579,1.5036175205318734,018168
0,camouflage_soldier,0.246875,0.5703125,0.49375,0.821875,0.40580078125,0.6007604562737643,000727
10,military_aircraft,0.506875,0.60396,0.98625,0.549505,0.54194930625,1.7947971356038614,019276
11,military_warship,0.5453125,0.36328125,0.275,0.703125,0.19335937500000003,0.39111111111111113,024849
11,military_warship,0.51171875,0.528125,0.7640625,0.5875,0.44888671875,1.300531914893617,024691
6,soldier,0.703125,0.28671875,0.08984375,0.1578125,0.014178466796874999,0.5693069306930694,014961
6,soldier,0.6203125,0.33515625,0.06484375,0.1109375,0.007193603515625,0.5845070422535212,014961
6,soldier,0.0640625,0.5046875,0.115625,0.24453125,0.02827392578125,0.47284345047923326,014961
11,military_warship,0.503125,0.56953125,0.5,0.75,0.375,0.6666666666666666,025564
2,military_tank,0.23817959468902863,0.5091282420749279,0.2806883298392733,0.3218083573487032,0.09032785035252754,0.8722220024109774,011819
2,military_tank,0.6260167714884697,0.3134005763688761,0.12694968553459116,0.16090057636887606,0.020426277572363285,0.7889945977791275,011819
10,military_aircraft,0.440833,0.4275,0.815,0.35,0.28524999999999995,2.3285714285714287,021064
6,soldier,0.646875,0.5140625,0.37890625,0.85234375,0.32295837402343747,0.44454628780934924,013968
6,soldier,0.3140625,0.5234375,0.29453125,0.8125,0.239306640625,0.36250000000000004,013968
10,military_aircraft,0.803728,0.496711,0.278874,0.122259,0.034094856366,2.2810099869948224,018829
10,military_aircraft,0.133272,0.864476,0.027155,0.045175,0.0012267271249999999,0.6011068068622025,021070
2,military_tank,0.40492957746478875,0.5012531328320802,0.6352112676056338,0.44360902255639095,0.2817854495393413,1.4319169252804966,007909
10,military_aircraft,0.272778,0.755,0.276667,0.136667,0.037811248889000004,2.024387745395743,019289
10,military_aircraft,0.134375,0.484259,0.15625,0.105556,0.016493125,1.480256925233999,021716
10,military_aircraft,0.555729,0.515741,0.723958,0.294444,0.213165089352,2.4587289943079162,021716
0,camouflage_soldier,0.6546875,0.54296875,0.63671875,0.584375,0.37208251953125,1.089572192513369,000900
2,military_tank,0.40390625,0.59375,0.12890625,0.14583333333333334,0.018798828125,0.8839285714285714,008384
2,military_tank,0.82890625,0.9375,0.1359375,0.125,0.0169921875,1.0875,008384
2,military_tank,0.3692578125,0.349169921875,0.663388671875,0.3385839843749999,0.22461277971267693,1.9593031640275738,018197
10,military_aircraft,0.6575,0.376173,0.08125,0.146341,0.01189020625,0.5552100914986231,020408
10,military_aircraft,0.493437,0.379456,0.053125,0.038462,0.0020432937500000003,1.3812334251988974,020408
10,military_aircraft,0.330313,0.361632,0.268125,0.14728,0.039489449999999995,1.8205119500271592,020408
10,military_aircraft,0.9575,0.336773,0.085,0.099437,0.008452145000000001,0.8548125949093397,020408
0,camouflage_soldier,0.3875,0.528125,0.384375,0.6578125,0.2528466796875,0.5843230403800476,000928
0,camouflage_soldier,0.71015625,0.53671875,0.2546875,0.90390625,0.230213623046875,0.28176318063958516,005688
10,military_aircraft,0.4875,0.566875,0.266667,0.09875,0.02633336625,2.700425316455696,022237
10,military_aircraft,0.489681,0.479167,0.622889,0.566667,0.352970640963,1.0992152357557436,022551
2,military_tank,0.6516730836541826,0.32734274711168165,0.6966503325166258,0.6546854942233633,0.4560868672445175,1.0640992333930421,012492
2,military_tank,0.31484375,0.5161725067385444,0.6265625,0.5094339622641509,0.3191922169811321,1.2299189814814815,010285
10,military_aircraft,0.195333,0.618465,0.390667,0.438265,0.171215672755,0.8913944759449192,018801
10,military_aircraft,0.749667,0.477197,0.500667,0.645161,0.32301082238699996,0.7760341992153896,018801
10,military_aircraft,0.264934,0.68732,0.432522,0.181556,0.07852696423200001,2.3823062856639274,020352
10,military_aircraft,0.705752,0.255043,0.564159,0.342939,0.193472123301,1.6450709893013042,020352
10,military_aircraft,0.762721,0.724784,0.474558,0.478386,0.227021903388,0.9919980935896954,020352
2,military_tank,0.4699292452830189,0.5161637931034483,0.08962264150943396,0.12284482758620689,0.011009677944046843,0.7295597484276729,009918
10,military_aircraft,0.677579,0.691138,0.031746,0.033069,0.0010498084740000002,0.9599927424476096,018815
10,military_aircraft,0.649678,0.585152,0.036458,0.040675,0.00148292915,0.8963245236631836,018815
10,military_aircraft,0.727431,0.511409,0.016369,0.012235,0.000200274715,1.3378831221904375,018815
10,military_aircraft,0.754836,0.499173,0.016121,0.010913,0.000175928473,1.4772289929441949,018815
6,soldier,0.5265625,0.47265625,0.57890625,0.9109375,0.527347412109375,0.6355060034305318,013940
10,military_aircraft,0.5,0.541545,0.92623,0.386297,0.35779987031,2.397714711737342,022545
2,military_tank,0.6119375,0.6118,0.21477500000000005,0.5609999999999999,0.12048877500000002,0.3828431372549021,012486
11,military_warship,0.49140625,0.584375,0.9828125,0.7125,0.7002539062500001,1.3793859649122806,024134
11,military_warship,0.64375,0.48671875,0.7,0.9734375,0.6814062499999999,0.7191011235955056,024652
10,military_aircraft,0.275879,0.548808,0.475586,0.101022,0.048044648892000004,4.70774682742373,020434
10,military_aircraft,0.704102,0.535755,0.591797,0.131669,0.07792131919300001,4.494581108689213,020434
2,military_tank,0.4791666666666667,0.6222222222222222,0.11666666666666667,0.5296296296296297,0.06179012345679013,0.22027972027972026,009139
2,military_tank,0.714453125,0.5520833333333334,0.57109375,0.49027777777777776,0.2799945746527777,1.1648371104815864,017307
2,military_tank,0.58837890625,0.5659824046920822,0.4755859375,0.5894428152492669,0.2803307138929619,0.8068398243159204,010468
2,military_tank,0.5130625,0.4959555555555556,0.26022499999999993,0.5111111111111111,0.13300388888888884,0.5091358695652173,012519
2,military_tank,0.28891509433962265,0.6627155172413793,0.2818396226415094,0.1853448275862069,0.05223751626545218,1.5206230802983762,009887
2,military_tank,0.22228773584905662,0.5398706896551724,0.23231132075471697,0.15301724137931033,0.03554763744307091,1.5182035609885731,009887
2,military_tank,0.28360849056603776,0.3265086206896552,0.14976415094339623,0.09051724137931035,0.013556237800910866,1.6545372866127583,009887
2,military_tank,0.3720518867924528,0.2704741379310345,0.12853773584905662,0.07974137931034483,0.010249776350032533,1.6119326874043856,009887
2,military_tank,0.4475353773584906,0.13898706896551724,0.074375,0.0502801724137931,0.003739587823275862,1.4792113159022717,009887
2,military_tank,0.4454127358490566,0.11079741379310344,0.059245283018867924,0.040344827586206895,0.0023902407286922576,1.468472826963393,009887
0,camouflage_soldier,0.5375,0.62109375,0.76484375,0.7578125,0.5796081542968751,1.0092783505154639,001203
0,camouflage_soldier,0.45546875,0.61015625,0.7984375,0.771875,0.6162939453125,1.0344129554655872,000109
8,military_artillery,0.5484375,0.22916666666666666,0.18203125,0.12777777777777777,0.02325954861111111,1.424592391304348,009893
8,military_artillery,0.2796875,0.17291666666666666,0.10859375,0.08472222222222223,0.009200303819444445,1.2817622950819672,009893
2,military_tank,0.8374062500000001,0.5098611111111111,0.3251875,0.2982222222222222,0.0969781388888889,1.0904200819672132,005071
2,military_tank,0.512578125,0.5388055555555555,0.222515625,0.17497222222222222,0.03893405338541667,1.2717197174154626,005071
6,soldier,0.50703125,0.54453125,0.4046875,0.9109375,0.36864501953124995,0.44425385934819894,015262
